pais,metodo_orden,tipo_comercio,linea,tipo_producto,producto,año,cuatrimestre,ventas,cantidad,utilidad_bruta_p,utilidad_bruta,costos
Brazil,Mail,Hipermercado,Infantil,Calzado,Hymenolaimus malacorhynchus,2019,C1 2019,"$164.287,38","13.259,0","68,58%","$112.670,69","$51.616,69"
Brazil,Especial,Especializado,Mujer,Joyas,Meles meles,2019,C1 2019,"$143.546,22","5.045,0","74,04%","$106.281,61","$37.264,61"
Brazil,Website,Hipermercado,Infantil,Joyas,Dusicyon thous,2019,C1 2019,"$102.473,80","5.678,0","65,60%","$67.218,33","$35.255,47"
Brazil,Especial,Mayorista,Unisex,Calzado,Tayassu pecari,2019,C1 2019,"$126.910,90","17.171,0","37,24%","$47.255,34","$79.655,56"
Brazil,MercadoLibre,Mayorista,Mascotas,Calzado,Dasyurus maculatus,2019,C1 2019,"$175.869,29","1.586,0","63,98%","$112.521,15","$63.348,14"
Brazil,Especial,Especializado,Unisex,Lentes,Pavo cristatus,2019,C1 2019,"$137.599,88","5.319,0","39,67%","$54.583,83","$83.016,05"
Brazil,Website,Hipermercado,Mascotas,Accesorios,Eremophila alpestris,2019,C1 2019,"$121.281,21","2.087,0","74,85%","$90.784,39","$30.496,82"
Brazil,Representante,Grandes Almacenes,Unisex,Accesorios,Arctogalidia trivirgata,2019,C1 2019,"$160.865,41","6.261,0","67,09%","$107.921,07","$52.944,34"
Brazil,Mail,Hipermercado,Mujer,Juguetes,Tursiops truncatus,2019,C1 2019,"$116.683,25","8.504,0","49,45%","$57.701,67","$58.981,58"
Brazil,Especial,De proximidad,Mujer,Lentes,Pavo cristatus,2019,C1 2019,"$132.899,23","4.267,0","74,71%","$99.283,25","$33.615,98"
Brazil,Mail,De proximidad,Hombre,Calzado,Hymenolaimus malacorhynchus,2019,C1 2019,"$148.585,65","10.123,0","42,30%","$62.857,53","$85.728,12"
Brazil,Mail,Grandes Almacenes,Hombre,Juguetes,Dusicyon thous,2019,C1 2019,"$178.900,13","10.432,0","43,34%","$77.531,24","$101.368,89"
Brazil,Mail,Grandes Almacenes,Mascotas,Lentes,Megaderma spasma,2019,C1 2019,"$142.927,84","2.384,0","49,86%","$71.267,48","$71.660,36"
Brazil,Website,Hipermercado,Infantil,Juguetes,Hyaena hyaena,2019,C1 2019,"$161.943,69","4.979,0","46,27%","$74.924,97","$87.018,72"
Brazil,Especial,Especializado,Mascotas,Lentes,Cygnus atratus,2019,C1 2019,"$175.757,96","12.044,0","41,73%","$73.342,04","$102.415,92"
Brazil,Representante,Especializado,Adultos,Lentes,Butorides striatus,2019,C1 2019,"$113.328,41","11.822,0","49,11%","$55.653,67","$57.674,74"
Brazil,Representante,Hipermercado,Mujer,Juguetes,Orcinus orca,2019,C1 2019,"$169.152,77","7.890,0","61,03%","$103.236,67","$65.916,10"
Brazil,Mail,Especializado,Unisex,Joyas,Chelodina longicollis,2019,C1 2019,"$97.305,80","5.195,0","75,24%","$73.214,88","$24.090,92"
Brazil,Website,De proximidad,Adultos,Lentes,Limnocorax flavirostra,2019,C1 2019,"$171.432,18","783,0","69,91%","$119.850,23","$51.581,95"
Brazil,Mail,De proximidad,Mujer,Lentes,Otaria flavescens,2019,C1 2019,"$176.233,83","13.488,0","66,57%","$117.324,91","$58.908,92"
Brazil,Website,De proximidad,Infantil,Lentes,Phalacrocorax carbo,2019,C1 2019,"$132.570,56","4.188,0","26,11%","$34.610,47","$97.960,09"
Brazil,Representante,De proximidad,Mujer,Juguetes,Isoodon obesulus,2019,C1 2019,"$115.622,01","767,0","72,66%","$84.011,49","$31.610,52"
Brazil,Teléfono,Especializado,Unisex,Lentes,Theropithecus gelada,2019,C1 2019,"$122.570,43","3.925,0","44,53%","$54.580,53","$67.989,90"
Brazil,Website,Hipermercado,Infantil,Vestimenta,Meles meles,2019,C1 2019,"$111.264,22","12.400,0","25,04%","$27.862,37","$83.401,85"
Brazil,Teléfono,De proximidad,Unisex,Juguetes,Anhinga rufa,2019,C1 2019,"$129.670,02","5.545,0","44,22%","$57.338,93","$72.331,09"
Brazil,Teléfono,Hipermercado,Unisex,Lentes,Larus novaehollandiae,2019,C1 2019,"$123.980,85","7.268,0","65,66%","$81.410,06","$42.570,79"
Brazil,Teléfono,Especializado,Infantil,Calzado,Myiarchus tuberculifer,2019,C1 2019,"$92.684,34","1.923,0","66,61%","$61.739,08","$30.945,26"
Brazil,Mail,De proximidad,Adultos,Vestimenta,Geococcyx californianus,2019,C1 2019,"$113.471,37","13.997,0","35,23%","$39.976,20","$73.495,17"
Brazil,MercadoLibre,Mayorista,Mascotas,Calzado,Dusicyon thous,2019,C1 2019,"$98.827,23","5.076,0","40,14%","$39.664,85","$59.162,38"
Brazil,Mail,Especializado,Mascotas,Lentes,Larus novaehollandiae,2019,C1 2019,"$94.017,00","9.924,0","59,33%","$55.784,31","$38.232,69"
Brazil,Representante,Especializado,Mascotas,Accesorios,Spermophilus parryii,2019,C1 2019,"$139.718,17","13.414,0","33,61%","$46.953,02","$92.765,15"
Brazil,Mail,Especializado,Hombre,Vestimenta,Phoeniconaias minor,2019,C1 2019,"$162.093,90","3.741,0","24,75%","$40.110,81","$121.983,09"
Brazil,Website,Grandes Almacenes,Hombre,Juguetes,Isoodon obesulus,2019,C1 2019,"$145.093,15","1.103,0","43,33%","$62.863,41","$82.229,74"
Brazil,Website,Grandes Almacenes,Hombre,Lentes,Amphibolurus barbatus,2019,C1 2019,"$174.625,24","15.961,0","67,32%","$117.555,63","$57.069,61"
Brazil,Mail,Mayorista,Adultos,Joyas,Lasiorhinus latifrons,2019,C1 2019,"$185.000,20","12.226,0","69,55%","$128.660,55","$56.339,65"
Brazil,Mail,Mayorista,Infantil,Juguetes,Orcinus orca,2019,C1 2019,"$124.233,34","3.869,0","73,56%","$91.389,38","$32.843,96"
Brazil,Teléfono,Especializado,Adultos,Calzado,Dasyurus maculatus,2019,C1 2019,"$164.375,00","5.635,0","34,95%","$57.450,63","$106.924,37"
Brazil,Mail,Grandes Almacenes,Adultos,Juguetes,Anhinga rufa,2019,C1 2019,"$153.095,26","1.410,0","38,61%","$59.108,22","$93.987,04"
Brazil,Especial,De proximidad,Mujer,Lentes,Eolophus roseicapillus,2019,C1 2019,"$123.241,30","5.711,0","40,56%","$49.982,92","$73.258,38"
Brazil,MercadoLibre,Mayorista,Infantil,Lentes,Speotyte cuniculata,2019,C1 2019,"$151.050,20","2.679,0","73,30%","$110.718,19","$40.332,01"
Brazil,Teléfono,Especializado,Infantil,Calzado,Dendrocygna viduata,2019,C1 2019,"$141.133,41","10.362,0","28,51%","$40.233,93","$100.899,48"
Brazil,Website,Mayorista,Unisex,Vestimenta,Meles meles,2019,C1 2019,"$171.627,71","14.752,0","55,79%","$95.753,38","$75.874,33"
Brazil,MercadoLibre,Mayorista,Adultos,Accesorios,Nasua nasua,2019,C1 2019,"$181.285,16","11.269,0","66,94%","$121.348,85","$59.936,31"
Brazil,Representante,De proximidad,Hombre,Vestimenta,Platalea leucordia,2019,C1 2019,"$179.262,31","14.547,0","69,78%","$125.094,15","$54.168,16"
Brazil,MercadoLibre,De proximidad,Unisex,Accesorios,Phoenicopterus ruber,2019,C1 2019,"$100.820,03","11.136,0","39,22%","$39.540,96","$61.279,07"
Brazil,MercadoLibre,De proximidad,Mujer,Calzado,Heloderma horridum,2019,C1 2019,"$142.675,16","16.692,0","31,44%","$44.858,75","$97.816,41"
Brazil,Mail,Grandes Almacenes,Hombre,Accesorios,Phoenicopterus ruber,2019,C1 2019,"$104.557,68","7.516,0","71,96%","$75.238,81","$29.318,87"
Brazil,Teléfono,De proximidad,Infantil,Juguetes,Kobus defassa,2019,C1 2019,"$181.681,98","15.407,0","75,11%","$136.462,56","$45.219,42"
Brazil,MercadoLibre,De proximidad,Mujer,Juguetes,Isoodon obesulus,2019,C1 2019,"$183.526,04","5.043,0","62,82%","$115.299,46","$68.226,58"
Brazil,Mail,Especializado,Unisex,Calzado,Antilocapra americana,2019,C1 2019,"$106.341,22","9.212,0","41,44%","$44.068,10","$62.273,12"
Brazil,Teléfono,Mayorista,Infantil,Calzado,Odocoileus hemionus,2019,C1 2019,"$99.598,21","2.274,0","67,34%","$67.070,31","$32.527,90"
Brazil,Especial,Grandes Almacenes,Mascotas,Vestimenta,Erinaceus frontalis,2019,C1 2019,"$107.385,81","16.826,0","51,21%","$54.991,78","$52.394,03"
Brazil,Representante,Hipermercado,Hombre,Joyas,Colobus guerza,2019,C1 2019,"$123.236,93","7.786,0","43,73%","$53.893,07","$69.343,86"
Brazil,Mail,Especializado,Adultos,Accesorios,Dasyurus viverrinus,2019,C1 2019,"$148.883,94","14.250,0","65,88%","$98.081,07","$50.802,87"
Brazil,Teléfono,Mayorista,Mujer,Juguetes,Anhinga rufa,2019,C1 2019,"$119.799,55","8.417,0","65,31%","$78.235,78","$41.563,77"
Brazil,MercadoLibre,Grandes Almacenes,Mujer,Juguetes,Tursiops truncatus,2019,C1 2019,"$118.205,21","4.817,0","25,42%","$30.052,88","$88.152,33"
Brazil,Especial,Mayorista,Hombre,Juguetes,Canis aureus,2019,C1 2019,"$103.774,63","13.305,0","58,28%","$60.478,86","$43.295,77"
Brazil,Especial,Grandes Almacenes,Unisex,Vestimenta,Naja haje,2019,C1 2019,"$167.231,18","9.303,0","30,62%","$51.205,12","$116.026,06"
Brazil,Especial,Mayorista,Unisex,Juguetes,Kobus defassa,2019,C1 2019,"$114.487,29","14.440,0","54,71%","$62.641,43","$51.845,86"
Brazil,MercadoLibre,Especializado,Mascotas,Vestimenta,Phalaropus fulicarius,2019,C1 2019,"$179.903,07","1.177,0","29,97%","$53.922,21","$125.980,86"
Brazil,Teléfono,Especializado,Unisex,Calzado,Myiarchus tuberculifer,2019,C1 2019,"$94.156,01","16.439,0","30,77%","$28.967,78","$65.188,23"
Brazil,MercadoLibre,Especializado,Infantil,Calzado,Camelus dromedarius,2019,C1 2019,"$91.360,46","12.624,0","36,76%","$33.583,45","$57.777,01"
Brazil,Teléfono,Hipermercado,Mascotas,Calzado,Camelus dromedarius,2019,C1 2019,"$116.590,42","6.915,0","43,95%","$51.236,95","$65.353,47"
Brazil,MercadoLibre,Mayorista,Mujer,Juguetes,Anhinga rufa,2019,C1 2019,"$111.474,38","12.866,0","53,86%","$60.041,99","$51.432,39"
Brazil,Especial,Grandes Almacenes,Unisex,Joyas,Pavo cristatus,2019,C1 2019,"$106.705,70","8.816,0","60,48%","$64.536,92","$42.168,78"
Brazil,Website,Especializado,Mujer,Accesorios,Grus canadensis,2019,C1 2019,"$122.586,94","8.168,0","46,63%","$57.167,80","$65.419,14"
Brazil,Teléfono,Especializado,Mascotas,Juguetes,Anitibyx armatus,2019,C1 2019,"$129.048,11","5.394,0","36,82%","$47.513,79","$81.534,32"
Brazil,Especial,Especializado,Unisex,Calzado,unavailable,2019,C1 2019,"$185.318,73","8.538,0","62,91%","$116.577,05","$68.741,68"
Brazil,Website,Especializado,Infantil,Accesorios,Sciurus vulgaris,2019,C1 2019,"$154.287,83","14.350,0","42,27%","$65.215,92","$89.071,91"
Brazil,MercadoLibre,Hipermercado,Infantil,Calzado,Camelus dromedarius,2019,C1 2019,"$111.633,89","3.832,0","29,85%","$33.325,70","$78.308,19"
Brazil,Website,Especializado,Mascotas,Juguetes,Butorides striatus,2019,C1 2019,"$161.211,33","13.551,0","53,03%","$85.484,67","$75.726,66"
Brazil,Especial,Hipermercado,Mascotas,Accesorios,Phalacrocorax brasilianus,2019,C1 2019,"$110.704,79","10.736,0","24,85%","$27.509,08","$83.195,71"
Brazil,MercadoLibre,Hipermercado,Hombre,Accesorios,Eremophila alpestris,2019,C1 2019,"$145.672,92","6.944,0","57,94%","$84.401,70","$61.271,22"
Brazil,Especial,Grandes Almacenes,Unisex,Lentes,Cygnus atratus,2019,C1 2019,"$108.331,62","5.573,0","25,65%","$27.789,95","$80.541,67"
Brazil,MercadoLibre,Especializado,Infantil,Accesorios,Grus canadensis,2019,C1 2019,"$167.744,77","5.710,0","72,06%","$120.885,02","$46.859,75"
Brazil,Mail,Grandes Almacenes,Infantil,Juguetes,Butorides striatus,2019,C1 2019,"$127.826,01","6.129,0","49,84%","$63.703,40","$64.122,61"
Brazil,Teléfono,De proximidad,Hombre,Joyas,Chelodina longicollis,2019,C1 2019,"$111.467,48","6.407,0","43,33%","$48.297,09","$63.170,39"
Brazil,Teléfono,Mayorista,Infantil,Juguetes,Kobus defassa,2019,C1 2019,"$150.553,82","16.538,0","42,49%","$63.965,50","$86.588,32"
Brazil,Mail,Hipermercado,Adultos,Juguetes,Sarcorhamphus papa,2019,C1 2019,"$132.408,04","4.656,0","52,98%","$70.144,50","$62.263,54"
Brazil,Especial,Grandes Almacenes,Unisex,Accesorios,Phoenicopterus ruber,2019,C1 2019,"$122.198,44","1.860,0","59,10%","$72.218,21","$49.980,23"
Brazil,Website,De proximidad,Unisex,Juguetes,Boselaphus tragocamelus,2019,C1 2019,"$98.493,09","14.951,0","31,12%","$30.647,83","$67.845,26"
Brazil,Representante,Especializado,Infantil,Juguetes,Tamandua tetradactyla,2019,C1 2019,"$99.629,81","10.193,0","73,64%","$73.364,95","$26.264,86"
Brazil,Mail,Hipermercado,Hombre,Vestimenta,Eolophus roseicapillus,2019,C1 2019,"$116.764,01","731,0","29,48%","$34.426,88","$82.337,13"
Brazil,Mail,Especializado,Adultos,Accesorios,Tetracerus quadricornis,2019,C1 2019,"$119.760,72","3.597,0","32,54%","$38.964,92","$80.795,80"
Brazil,MercadoLibre,De proximidad,Hombre,Vestimenta,Meles meles,2019,C1 2019,"$99.074,37","4.592,0","29,62%","$29.342,70","$69.731,67"
Brazil,Mail,Especializado,Mujer,Accesorios,Zosterops pallidus,2019,C1 2019,"$180.096,59","3.307,0","58,32%","$105.031,18","$75.065,41"
Brazil,Website,Grandes Almacenes,Mascotas,Juguetes,Bison bison,2019,C1 2019,"$92.395,75","2.689,0","38,86%","$35.906,16","$56.489,59"
Brazil,Website,Grandes Almacenes,Mujer,Accesorios,Carduelis pinus,2019,C1 2019,"$166.635,37","2.748,0","47,37%","$78.931,04","$87.704,33"
Brazil,Representante,Especializado,Unisex,Calzado,Zosterops pallidus,2019,C1 2019,"$108.778,79","7.674,0","24,70%","$26.870,41","$81.908,38"
Brazil,Representante,De proximidad,Infantil,Lentes,Cygnus atratus,2019,C1 2019,"$120.377,26","11.238,0","26,45%","$31.839,22","$88.538,04"
Brazil,Teléfono,Hipermercado,Unisex,Accesorios,Spermophilus parryii,2019,C1 2019,"$102.646,65","5.482,0","46,08%","$47.302,15","$55.344,50"
Brazil,Website,Especializado,Infantil,Lentes,Larus novaehollandiae,2019,C1 2019,"$173.525,37","14.057,0","47,25%","$81.996,02","$91.529,35"
Brazil,Teléfono,De proximidad,Adultos,Joyas,Meles meles,2019,C1 2019,"$142.869,23","17.078,0","31,36%","$44.797,68","$98.071,55"
Brazil,Especial,Mayorista,Unisex,Calzado,Zosterops pallidus,2019,C1 2019,"$91.936,84","5.898,0","35,27%","$32.423,74","$59.513,10"
Brazil,Teléfono,Mayorista,Mujer,Accesorios,Eremophila alpestris,2019,C1 2019,"$167.460,46","7.164,0","49,12%","$82.259,32","$85.201,14"
Brazil,MercadoLibre,Grandes Almacenes,Infantil,Accesorios,Pseudalopex gymnocercus,2019,C1 2019,"$127.908,87","14.376,0","32,08%","$41.028,71","$86.880,16"
Brazil,Website,De proximidad,Adultos,Accesorios,Sus scrofa,2019,C1 2019,"$185.144,66","2.584,0","62,78%","$116.224,95","$68.919,71"
Brazil,Website,Hipermercado,Mujer,Juguetes,Tamandua tetradactyla,2019,C1 2019,"$170.738,12","14.958,0","69,86%","$119.270,51","$51.467,61"
Brazil,Mail,De proximidad,Adultos,Accesorios,Arctogalidia trivirgata,2019,C1 2019,"$140.465,76","10.444,0","61,15%","$85.899,05","$54.566,71"
Brazil,Especial,De proximidad,Mascotas,Juguetes,Anhinga rufa,2019,C1 2019,"$144.410,47","7.845,0","56,65%","$81.811,70","$62.598,77"
Brazil,Mail,Especializado,Unisex,Calzado,Zosterops pallidus,2019,C1 2019,"$131.161,90","2.848,0","52,70%","$69.127,15","$62.034,75"
Brazil,Mail,Especializado,Unisex,Juguetes,Dusicyon thous,2019,C1 2019,"$91.168,68","13.052,0","57,30%","$52.241,62","$38.927,06"
Brazil,Teléfono,Hipermercado,Mujer,Lentes,Theropithecus gelada,2019,C1 2019,"$93.660,65","2.571,0","25,74%","$24.105,50","$69.555,15"
Brazil,MercadoLibre,Hipermercado,Hombre,Calzado,Paraxerus cepapi,2019,C1 2019,"$112.968,10","2.109,0","72,00%","$81.334,70","$31.633,40"
Brazil,Especial,Especializado,Adultos,Accesorios,Spermophilus parryii,2019,C1 2019,"$151.324,39","6.323,0","42,19%","$63.843,50","$87.480,89"
Brazil,Website,Hipermercado,Mujer,Lentes,Theropithecus gelada,2019,C1 2019,"$120.671,93","8.975,0","35,08%","$42.327,59","$78.344,34"
Brazil,MercadoLibre,De proximidad,Mujer,Joyas,Rhea americana,2019,C1 2019,"$139.741,19","5.332,0","49,63%","$69.354,46","$70.386,73"
Brazil,Teléfono,Hipermercado,Hombre,Calzado,Dendrocygna viduata,2019,C1 2019,"$107.721,00","16.911,0","26,08%","$28.098,45","$79.622,55"
Brazil,Especial,De proximidad,Adultos,Vestimenta,Phoeniconaias minor,2019,C1 2019,"$158.239,37","14.937,0","24,83%","$39.295,23","$118.944,14"
Brazil,Especial,Especializado,Adultos,Calzado,Myiarchus tuberculifer,2019,C1 2019,"$139.688,22","17.048,0","61,06%","$85.291,84","$54.396,38"
Brazil,Website,De proximidad,Hombre,Calzado,Paraxerus cepapi,2019,C1 2019,"$94.034,63","9.765,0","26,35%","$24.776,72","$69.257,91"
Brazil,Especial,Especializado,Mujer,Calzado,Cacatua tenuirostris,2019,C1 2019,"$166.310,87","12.612,0","62,99%","$104.760,32","$61.550,55"
Brazil,Mail,Hipermercado,Unisex,Vestimenta,Deroptyus accipitrinus,2019,C1 2019,"$185.213,44","7.890,0","35,82%","$66.345,42","$118.868,02"
Brazil,Representante,Mayorista,Infantil,Joyas,Dusicyon thous,2019,C1 2019,"$149.227,94","3.771,0","72,92%","$108.821,98","$40.405,96"
Brazil,Teléfono,Hipermercado,Adultos,Juguetes,Anitibyx armatus,2019,C1 2019,"$152.137,41","13.382,0","65,81%","$100.115,33","$52.022,08"
Brazil,Website,Hipermercado,Adultos,Joyas,Pavo cristatus,2019,C1 2019,"$93.676,87","7.684,0","28,26%","$26.477,46","$67.199,41"
Brazil,Representante,Grandes Almacenes,Unisex,Juguetes,Tamandua tetradactyla,2019,C1 2019,"$120.980,93","5.230,0","41,75%","$50.507,63","$70.473,30"
Brazil,Representante,Mayorista,Unisex,Lentes,Amphibolurus barbatus,2019,C1 2019,"$140.625,20","11.350,0","30,18%","$42.446,54","$98.178,66"
Brazil,MercadoLibre,Mayorista,Mascotas,Joyas,Bassariscus astutus,2019,C1 2019,"$147.015,94","5.838,0","67,82%","$99.710,56","$47.305,38"
Brazil,MercadoLibre,Hipermercado,Unisex,Vestimenta,Falco mexicanus,2019,C1 2019,"$164.772,54","17.327,0","28,16%","$46.399,36","$118.373,18"
Brazil,Teléfono,Hipermercado,Hombre,Vestimenta,Deroptyus accipitrinus,2019,C1 2019,"$139.117,75","16.550,0","48,12%","$66.939,00","$72.178,75"
Brazil,Website,Grandes Almacenes,Unisex,Lentes,Speotyte cuniculata,2019,C1 2019,"$129.439,91","4.634,0","25,47%","$32.962,16","$96.477,75"
Brazil,Teléfono,Mayorista,Unisex,Juguetes,Tursiops truncatus,2019,C1 2019,"$144.306,33","9.973,0","60,35%","$87.081,93","$57.224,40"
Brazil,Representante,Grandes Almacenes,Mujer,Vestimenta,Crax sp.,2019,C1 2019,"$155.649,98","4.795,0","51,80%","$80.626,40","$75.023,58"
Brazil,Mail,Especializado,Hombre,Accesorios,Phoenicopterus ruber,2019,C1 2019,"$179.084,36","8.354,0","53,61%","$96.014,17","$83.070,19"
Brazil,MercadoLibre,Grandes Almacenes,Infantil,Juguetes,Speotyte cuniculata,2019,C1 2019,"$123.765,45","6.118,0","31,56%","$39.058,22","$84.707,23"
Brazil,MercadoLibre,Especializado,Infantil,Juguetes,Eubalaena australis,2019,C1 2019,"$133.981,07","7.847,0","71,79%","$96.184,95","$37.796,12"
Brazil,Website,De proximidad,Unisex,Accesorios,Arctogalidia trivirgata,2019,C1 2019,"$148.307,06","4.581,0","35,51%","$52.662,98","$95.644,08"
Brazil,Mail,De proximidad,Adultos,Calzado,Tayassu pecari,2019,C1 2019,"$169.329,24","5.033,0","48,61%","$82.307,94","$87.021,30"
Brazil,Representante,Hipermercado,Infantil,Accesorios,Nasua nasua,2019,C1 2019,"$176.155,33","16.040,0","55,07%","$97.013,10","$79.142,23"
Brazil,Mail,Especializado,Hombre,Lentes,Amphibolurus barbatus,2019,C1 2019,"$168.999,81","10.837,0","49,74%","$84.062,89","$84.936,92"
Brazil,Website,Hipermercado,Mascotas,Calzado,Dusicyon thous,2019,C1 2019,"$114.478,76","7.000,0","48,16%","$55.136,91","$59.341,85"
Belize,Mail,Grandes Almacenes,Unisex,Calzado,Dendrocygna viduata,2019,C1 2019,"$160.824,33","12.324,0","74,08%","$119.132,41","$41.691,92"
Canada,Especial,Especializado,Adultos,Joyas,Ammospermophilus nelsoni,2019,C1 2019,"$106.817,09","13.354,0","36,77%","$39.278,62","$67.538,47"
Canada,Especial,De proximidad,Mujer,Vestimenta,Crax sp.,2019,C1 2019,"$140.573,88","11.241,0","60,71%","$85.337,36","$55.236,52"
Canada,Mail,Especializado,Mujer,Vestimenta,Platalea leucordia,2019,C1 2019,"$182.989,11","5.721,0","69,92%","$127.938,20","$55.050,91"
Canada,Especial,Grandes Almacenes,Mascotas,Accesorios,Spermophilus parryii,2019,C1 2019,"$179.203,29","11.989,0","48,53%","$86.959,03","$92.244,26"
Canada,Especial,Hipermercado,Unisex,Lentes,Larus novaehollandiae,2019,C1 2019,"$179.093,00","4.348,0","69,47%","$124.417,39","$54.675,61"
Canada,Mail,Hipermercado,Adultos,Joyas,Meles meles,2019,C1 2019,"$140.857,93","12.363,0","68,09%","$95.907,18","$44.950,75"
Canada,Teléfono,Especializado,Mascotas,Accesorios,Eremophila alpestris,2019,C1 2019,"$109.109,63","2.391,0","48,77%","$53.211,65","$55.897,98"
Canada,MercadoLibre,De proximidad,Unisex,Accesorios,Phoenicopterus ruber,2019,C1 2019,"$126.129,73","11.716,0","38,48%","$48.531,36","$77.598,37"
Canada,Website,Hipermercado,Adultos,Joyas,Colobus guerza,2019,C1 2019,"$144.013,00","3.053,0","65,65%","$94.546,77","$49.466,23"
Canada,Especial,Hipermercado,Infantil,Lentes,Butorides striatus,2019,C1 2019,"$162.785,61","8.895,0","44,02%","$71.658,18","$91.127,43"
Canada,MercadoLibre,Especializado,Mujer,Lentes,Lycaon pictus,2019,C1 2019,"$144.704,63","7.598,0","55,79%","$80.737,82","$63.966,81"
Canada,Mail,Especializado,Unisex,Vestimenta,Chordeiles minor,2019,C1 2019,"$176.735,65","838,0","63,50%","$112.231,85","$64.503,80"
Canada,Especial,Hipermercado,Mujer,Accesorios,Eremophila alpestris,2019,C1 2019,"$177.755,34","552,0","48,94%","$86.987,65","$90.767,69"
Canada,Representante,Grandes Almacenes,Mujer,Accesorios,Sarcophilus harrisii,2019,C1 2019,"$113.984,49","17.188,0","29,84%","$34.008,16","$79.976,33"
Canada,Teléfono,De proximidad,Adultos,Lentes,Pavo cristatus,2019,C1 2019,"$96.642,46","15.101,0","54,65%","$52.815,75","$43.826,71"
Canada,Representante,Grandes Almacenes,Adultos,Juguetes,Orcinus orca,2019,C1 2019,"$124.451,77","6.327,0","64,15%","$79.831,16","$44.620,61"
